time	V(vout)	V(n001)	V(n012)	V(n013)
2.420770897778396e-004	3.995959e+000	-1.000000e-001	1.000000e-001	8.548065e-001
2.422312693335187e-004	3.995959e+000	-1.000000e-001	1.000000e-001	8.668367e-001
2.430000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	9.223778e-001
2.430616718222717e-004	3.995959e+000	-1.000000e-001	1.000000e-001	9.264078e-001
2.431850154668150e-004	3.995959e+000	-1.000000e-001	1.000000e-001	9.343189e-001
2.439250773340748e-004	3.995959e+000	-1.000000e-001	1.000000e-001	9.782709e-001
2.440000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	9.824672e-001
2.440986749156347e-004	3.995959e+000	-1.000000e-001	1.000000e-001	9.876689e-001
2.442960247469039e-004	3.995959e+000	-1.000000e-001	1.000000e-001	9.977685e-001
2.446907244094425e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.017001e+000
2.450000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.031383e+000
2.450789399325077e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.034790e+000
2.452368197975231e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.041443e+000
2.455525795275540e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.054112e+000
2.460000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.071232e+000
2.461894558380186e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.077833e+000
2.464420636220432e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.086182e+000
2.471000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.106533e+000
2.474354285714286e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.115717e+000
2.477708571428572e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.124376e+000
2.481062857142858e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.132508e+000
2.484417142857143e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.140116e+000
2.487771428571429e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.147197e+000
2.491125714285715e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.153753e+000
2.494480000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.159784e+000
2.500800000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.170367e+000
2.505599999999997e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.177370e+000
2.510640000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.184197e+000
2.514479999999998e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.188804e+000
2.519599999999995e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.194564e+000
2.520000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.194996e+000
2.525600000000065e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.200449e+000
2.530000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.204434e+000
2.530640000000008e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.204968e+000
2.531920000000022e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.206017e+000
2.539600000000112e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.211826e+000
2.540000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.212111e+000
2.545599999998426e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.215715e+000
2.550000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.218348e+000
2.550639999999821e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.218700e+000
2.551919999999461e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.219393e+000
2.559599999997302e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.223226e+000
2.560000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.223414e+000
2.565600000037778e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.225789e+000
2.570000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.227523e+000
2.570640000004318e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.227755e+000
2.571920000012952e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.228210e+000
2.579600000064761e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.230730e+000
2.580000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.230853e+000
2.585599999093351e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.232412e+000
2.590000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.233548e+000
2.590639999896383e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.233700e+000
2.591919999689149e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.233998e+000
2.599599998445744e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.235645e+000
2.600000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.235726e+000
2.605600021759595e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.236741e+000
2.610000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.237480e+000
2.610640002486811e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.237579e+000
2.611920007460432e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.237772e+000
2.619600037302162e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.238839e+000
2.620000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.238891e+000
2.625599477769741e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.239546e+000
2.630000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.240021e+000
2.630639940316542e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.240085e+000
2.631919820949626e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.240209e+000
2.639599104748128e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.240890e+000
2.640000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.240923e+000
2.650000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241639e+000
2.650641432402996e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241678e+000
2.651924297208989e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241756e+000
2.659621486044943e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242183e+000
2.660000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242202e+000
2.665299195370795e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242445e+000
2.670000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242642e+000
2.670605622328092e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242665e+000
2.671816866984273e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242710e+000
2.679084334921363e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242953e+000
2.680000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242981e+000
2.686782970074618e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243161e+000
2.690000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243238e+000
2.690775196579957e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243255e+000
2.692325589739869e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243287e+000
2.700000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243429e+000
2.700620157263965e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243438e+000
2.701860471791895e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243457e+000
2.709302358959475e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243557e+000
2.710000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243565e+000
2.716945761356408e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243632e+000
2.720000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243657e+000
2.722381403893626e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243673e+000
2.730000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243713e+000
2.730635041038301e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243716e+000
2.731905123114901e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243720e+000
2.739525615574503e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243739e+000
2.740000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243740e+000
2.746641381956953e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243744e+000
2.750000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243744e+000
2.750759015080795e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243743e+000
2.752277045242384e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243742e+000
2.760000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243728e+000
2.760607212064636e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243727e+000
2.761821636193908e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243723e+000
2.769108180969536e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243700e+000
2.770000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243697e+000
2.776800775123920e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243668e+000
2.780000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243654e+000
2.782331694328202e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243642e+000
2.790000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243600e+000
2.790621785154187e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243596e+000
2.791865355462561e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243589e+000
2.799326777312804e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243543e+000
2.800000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243538e+000
2.806963993726894e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243491e+000
2.812387654992078e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243453e+000
2.820000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243397e+000
2.820636707997888e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243392e+000
2.821910123993663e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243383e+000
2.829550619968312e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243323e+000
2.830000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243320e+000
2.840000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243240e+000
2.840719008050701e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243234e+000
2.842157024152104e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243222e+000
2.850000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243157e+000
2.850575206440562e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243152e+000
2.851725619321684e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243142e+000
2.858628096608416e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243084e+000
2.860000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.243072e+000
2.870000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242986e+000
2.872208792731755e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242966e+000
2.880000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242898e+000
2.880589011395135e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242893e+000
2.881767034185404e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242883e+000
2.888835170927018e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242821e+000
2.890000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242810e+000
2.900000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242722e+000
2.902261803757317e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242702e+000
2.910000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242633e+000
2.910603147668618e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242628e+000
2.911809443005854e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242617e+000
2.919047215029266e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242553e+000
2.920000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242544e+000
2.921759441006785e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242529e+000
2.923518882013569e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242513e+000
2.925278323020354e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242498e+000
2.927037764027138e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242482e+000
2.928797205033923e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242466e+000
2.930556646040707e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242451e+000
2.932316087047492e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242435e+000
2.940000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242367e+000
2.940617623212665e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242362e+000
2.941852869637994e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242351e+000
2.949264348189969e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242285e+000
2.950000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242279e+000
2.951767381876662e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242263e+000
2.953534763753324e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242247e+000
2.955302145629985e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242232e+000
2.957069527506647e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242216e+000
2.958836909383309e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242201e+000
2.960604291259971e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242185e+000
2.962371673136632e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242170e+000
2.970000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242103e+000
2.970632446169769e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242097e+000
2.971897338509306e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242086e+000
2.979486692546528e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242020e+000
2.980000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.242015e+000
2.987000000000001e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241954e+000
2.992400000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241908e+000
3.000000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241842e+000
3.000640000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241836e+000
3.001920000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241825e+000
3.009600000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241759e+000
3.010000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241756e+000
3.020000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241670e+000
3.020640000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241665e+000
3.021920000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241654e+000
3.029599999999995e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241589e+000
3.030000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241585e+000
3.040000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241501e+000
3.040640000000008e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241496e+000
3.041920000000022e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241485e+000
3.049600000000112e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241421e+000
3.050000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241417e+000
3.060000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241334e+000
3.060639999999821e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241328e+000
3.064479999998747e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241297e+000
3.069599999997315e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241254e+000
3.070000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241251e+000
3.080000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241168e+000
3.080640000004297e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241163e+000
3.084480000030076e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241132e+000
3.089600000064449e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241090e+000
3.090000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241087e+000
3.100000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.241006e+000
3.100394641807143e-004	3.995959e+000	-9.921072e-002	1.000000e-001	1.241028e+000
3.101183925421432e-004	3.995959e+000	-9.763215e-002	1.000000e-001	1.241198e+000
3.102691256639558e-004	3.995959e+000	-9.461749e-002	1.000000e-001	1.242047e+000
3.104207560755795e-004	3.995959e+000	-9.158488e-002	1.000000e-001	1.243700e+000
3.105586084358255e-004	3.995959e+000	-8.882783e-002	1.000000e-001	1.246288e+000
3.108343131563175e-004	3.995959e+000	-8.331373e-002	1.000000e-001	1.253696e+000
3.110352690109141e-004	3.995959e+000	-7.929462e-002	1.000000e-001	1.260661e+000
3.112468830763985e-004	3.995959e+000	-7.506234e-002	1.000000e-001	1.270650e+000
3.115290351637110e-004	3.995959e+000	-6.941929e-002	1.000000e-001	1.287038e+000
3.120000000000000e-004	3.995959e+000	-6.000000e-002	1.000000e-001	1.318297e+000
3.121692912523875e-004	3.995959e+000	-5.661418e-002	1.000000e-001	1.332130e+000
3.123950129222375e-004	3.995959e+000	-5.209974e-002	1.000000e-001	1.352246e+000
3.128464562619376e-004	3.995959e+000	-4.307088e-002	1.000000e-001	1.395734e+000
3.130000000000000e-004	3.995959e+000	-4.000000e-002	1.000000e-001	1.411471e+000
3.132708660038201e-004	3.995959e+000	-3.458268e-002	1.000000e-001	1.442223e+000
3.136320206755801e-004	3.995959e+000	-2.735959e-002	1.000000e-001	1.485843e+000
3.140000000000000e-004	3.995959e+000	-2.000000e-002	1.000000e-001	1.532331e+000
3.142166928030561e-004	3.995959e+000	-1.566614e-002	1.000000e-001	1.561898e+000
3.145056165404641e-004	3.995959e+000	-9.887669e-003	1.000000e-001	1.602978e+000
3.150000000000000e-004	3.995959e+000	8.881784e-016	1.000000e-001	1.675556e+000
3.151733542424448e-004	3.995959e+000	3.467085e-003	1.000000e-001	1.702487e+000
3.154044932323713e-004	3.995959e+000	8.089865e-003	1.000000e-001	1.739327e+000
3.158667712122241e-004	3.995959e+000	1.733542e-002	1.000000e-001	1.814788e+000
3.160924555959706e-004	3.995959e+000	2.184911e-002	1.000000e-001	1.852792e+000
3.162773667879117e-004	3.995959e+000	2.554734e-002	1.000000e-001	1.884780e+000
3.166471891717940e-004	3.995959e+000	3.294379e-002	1.000000e-001	1.949959e+000
3.170739644767765e-004	3.995959e+000	4.147929e-002	1.000000e-001	2.026780e+000
3.180000000000000e-004	3.995959e+000	6.000000e-002	1.000000e-001	2.201601e+000
3.180591715814212e-004	3.995959e+000	6.118343e-002	1.000000e-001	2.213117e+000
3.184142010699482e-004	3.995959e+000	6.828402e-002	1.000000e-001	2.283003e+000
3.188875737213176e-004	3.995959e+000	7.775147e-002	1.000000e-001	2.377525e+000
3.190000000000000e-004	3.995959e+000	8.000000e-002	1.000000e-001	2.400180e+000
3.200000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.607099e+000
3.200378698121095e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.615062e+000
3.201136094363286e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.630908e+000
3.202526633398286e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.659667e+000
3.203813521763331e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.685773e+000
3.205195905696752e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.712943e+000
3.210000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.802809e+000
3.211428571428571e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.827375e+000
3.212857142857143e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.851409e+000
3.214285714285714e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.874913e+000
3.215714285714286e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.897886e+000
3.217142857142857e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.920328e+000
3.218571428571429e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.942240e+000
3.220000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.963620e+000
3.221765897439657e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.988560e+000
3.228829487198280e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.080690e+000
3.230941811967817e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.105999e+000
3.233664410258129e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.136516e+000
3.236387008548441e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.165643e+000
3.239109606838753e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.193378e+000
3.241832205129065e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.219722e+000
3.244554803419376e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.244674e+000
3.247277401709689e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.268235e+000
3.250000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.290404e+000
3.251808278978208e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.304350e+000
3.259041394891039e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.355804e+000
3.260964415455044e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.368333e+000
3.263683784675752e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.384976e+000
3.266403153896460e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.400859e+000
3.269122523117168e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.415983e+000
3.271841892337876e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.430348e+000
3.274561261558584e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.443954e+000
3.277280630779292e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.456801e+000
3.280000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.468889e+000
3.281851677673685e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.476680e+000
3.289258388368424e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.505388e+000
3.290987561425966e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.511505e+000
3.293703624079399e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.520573e+000
3.296419686732833e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.529227e+000
3.299135749386266e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.537467e+000
3.301851812039699e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.545294e+000
3.304567874693133e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.552707e+000
3.307283937346567e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.559706e+000
3.310000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.566292e+000
3.311896117937853e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.570640e+000
3.319480589689266e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.586644e+000
3.320000000000001e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.587679e+000
3.322857142857143e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.592961e+000
3.325714285714286e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.597993e+000
3.328571428571429e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.602774e+000
3.331428571428572e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.607306e+000
3.334285714285715e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.611587e+000
3.337142857142858e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.615618e+000
3.340000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.619399e+000
3.341920000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.621798e+000
3.349600000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.630616e+000
3.350000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.631050e+000
3.360000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.640558e+000
3.361920000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.642156e+000
3.369599999999995e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.648031e+000
3.370000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.648319e+000
3.380000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.654650e+000
3.381920000000022e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.655713e+000
3.389600000000112e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.659622e+000
3.390799999999775e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.660178e+000
3.400000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.664022e+000
3.401919999999461e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.664728e+000
3.409599999997302e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.667323e+000
3.410800000005396e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.667692e+000
3.420000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.670240e+000
3.421920000012950e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.670708e+000
3.429600000064748e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.672426e+000
3.430799999870505e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.672670e+000
3.440000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.674353e+000
3.441919999689211e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.674662e+000
3.449599998446056e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.675793e+000
3.450800003107889e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.675953e+000
3.460000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.677059e+000
3.461920007458934e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.677261e+000
3.469600037294668e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.678001e+000
3.470799925410666e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.678106e+000
3.480000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.678825e+000
3.481919820985597e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.678957e+000
3.489599104927984e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.679435e+000
3.490801790144033e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.679503e+000
3.500000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.679965e+000
3.501924296345679e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.680049e+000
3.509621481728396e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.680354e+000
3.510757036543208e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.680394e+000
3.520000000000001e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.680686e+000
3.521816887703699e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.680735e+000
3.525843046603171e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.680837e+000
3.529869205502642e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.680930e+000
3.533895364402114e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.681015e+000
3.537921523301585e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.681092e+000
